gene	geneID
Akap3	10566
Etf1	2107
Mgme1	92667
Slc1a3	6507
Usf1	7391
Axdnd1	126859
Dennd1b	163486
Chtf8	54921
Dusp6	1848
P3h4	10609
Dnajc2	27000
Mmel1	79258
Pla1a	51365
Slc16a13	201232
Taf7l	54457
Ugt2a3	79799
Myzap	100820829
Zcchc4	29063
Arhgef37	389337
Enpp4	22875
Trappc3	27095
Arfgef2	10564
Arx	170302
Gpr155	151556
Ripk3	11035
Mmp28	79148
B4galt6	9331
Mtfr1l	56181
Mcm7	4176
Pgam5	192111
Foxo1	2308
Thg1l	54974
Ccbe1	147372
Erg	2078
Plod2	5352
Spocd1	90853
Acbd7	414149
Llgl2	3993
2310007B03Rik	79919
Lrwd1	222229
Dach1	1602
Ptch2	8643
Enc1	8507
Syncrip	10492
Ecd	11319
Gal	51083
Prdx6	9588
Cnga4	1262
Dyx1c1	161582
Kif18a	81930
Scnn1b	6338
Als2cl	259173
Pitx3	5309
Trmt5	57570
Dcdc2b	149069
Trappc4	51399
Il1f9	56300
Il24	11009
Lcn10	414332
Nkx2-5	1482
Itih4	3700
Spg7	6687
Psmb10	5699
Kif13a	63971
Irs2	8660
Lta	4049
Tbc1d2	55357
Pigs	94005
Ninj2	4815
Ppp1r14d	54866
Hist1h2ab	3013
Zfp617	729747
Ncoa4	8031
Gtpbp4	23560
Cdc45	8318
Faah	2166
Myrf	745
G2e3	55632
Actr1a	10121
Homer3	9454
Fam114a1	92689
Rflnb	359845
Gsc2	2928
Tmc6	11322
Htr1d	3352
Il18bp	10068
Tgs1	96764
Hes2	54626
Syt4	6860
Olfr502	120065
Aars	16
Trpm3	80036
Ggt7	2686
Tmem141	85014
Metrn	79006
Actl10	170487
Ttc39c	125488
Mrpl35	51318
Adamts16	170690
Apoo	79135
Ap4b1	10717
Tdrd5	163589
Tmem159	57146
Rbfa	79863
Zbtb8a	653121
Mmp7	4316
Rmc1	29919
Ctsh	1512
Msln	10232
Ctnna1	1495
Pten	5728
Lgsn	51557
Cfap73	387885
Tex35	84066
Abat	18
Rbx1-ps	9978
Fam19a5	25817
Fscn1	6624
Zfp780b	163131
Med22	6837
Acvrl1	94
Ccdc149	91050
Efna3	1944
Cabp2	51475
Cass4	57091
Chsy1	22856
Slc26a1	10861
Galnt12	79695
Lctl	197021
Prkcsh	5589
Fmo4	2329
Plek2	26499
Nfkb1	4790
Cacng5	27091
Myo16	23026
Cenpj	55835
Fgf2	2247
Hivep1	3096
Mphosph10	10199
Neurog3	50674
Mmd2	221938
Smarcd3	6604
Arhgap17	55114
Adgrg6	57211
Adgrv1	84059
Col25a1	84570
Nadk	65220
2300009A05Rik	145853
Fkrp	79147
Zmynd10	51364
Pex2	5828
Eef1d	1936
Gnl3	26354
Snapc5	10302
Chp2	63928
Dnhd1	144132
Negr1	257194
Exosc3	51010
Pced1b	91523
Gucy1b1	2983
Pepd	5184
Prodh	5625
Prodh	102724788
Ctnnb1	1499
Ndnf	79625
Etfb	2109
Epm2a	7957
Stc1	6781
Tbc1d7	51256
Lsm4	25804
Ugt2b34	7365
Gm715	389895
Tdrkh	11022
Slc23a1	9963
Tuba1c	84790
Lhfpl3	375612
Cd5	921
Rbm6	10180
Zfp395	55893
Fam166a	401565
Ackr3	57007
Rabgap1	23637
Amd1	262
Amd2	262
Asb15	142685
Nop53	29997
Kcnh3	23416
Setd7	80854
Bfsp1	631
Pomgnt1	55624
Adam9	8754
Serpinb8	5271
Tnfsf14	8740
Grwd1	83743
Aqp5	362
Bach2	60468
Slc35f5	80255
Pde10a	10846
Cadm1	23705
Slc28a2	9153
Snx25	83891
BC004004	221477
Tpi1	7167
Cst6	1474
1700029H14Rik	102723545
Prdm15	63977
St8sia5	29906
Pam16	51025
Map6d1	79929
Spata20	64847
Dlx5	1749
Zfp512b	57473
Gm7145	26149
Zfp735	26149
Zfp616	26149
Ulbp1	80329
Rell1	768211
Hoxd11	3237
Prr22	163154
Txnl1	9352
Chmp3	51652
Fau	2197
Szt2	23334
Sars	6301
Mmab	326625
Sdr39u1	56948
Nkx2-4	644524
E2f7	144455
Pola1	5422
Rln3	117579
Trim16	10626
Lrrc4b	94030
Olah	55301
Cyb5d2	124936
Ager	177
Usp53	54532
Slc24a4	123041
Dmxl1	1657
Crcp	27297
Pof1b	79983
Mog	4340
Cd68	968
Pabpn1	8106
Fez2	9637
Cfap20	29105
Stim2	57620
Acsl3	2181
Vil1	7429
Acly	47
Lrrc41	10489
Olfr671	390079
Olfr675	390079
Pik3c3	5289
Hscb	150274
Hic2	23119
Rpl3l	6123
Golgb1	2804
Slc25a31	83447
Defb23	140881
Coq7	10229
Ankrd26	22852
Twf1	5756
Pilrb1	29990
Pilrb2	29990
Lrrc23	10233
Lyzl6	57151
Cfap298	56683
Clvs2	134829
Nudc	10726
Aldoa	226
Xxylt1	152002
Lif	3976
Sco2	9997
Pex7	5191
Olfr164	127062
Otc	5009
Lrit1	26103
Yeats4	8089
M1ap	130951
Kazn	23254
Trim65	201292
Hdlbp	3069
Timp1	7076
Zbtb8b	728116
Fam81a	145773
Ciart	148523
Rasl10b	91608
Tomm40l	84134
D11Wsu47e	55028
Cyp21a1	1589
Eef1akmt1	221143
Hist1h3b	8357
Ndufs1	4719
Slc2a6	11182
Tes	26136
Sub1	10923
Ccdc28b	79140
Zap70	7535
Cln6	54982
Sardh	1757
Otud6b	51633
Irf8	3394
Ctsf	8722
Vegfa	7422
Gprin3	285513
Hoxc13	3229
Mapre1	22919
Dnaic2	64446
Sesn1	27244
Adam32	203102
Jhy	79864
Tmem87b	84910
Npr2	4882
Dnah11	8701
Tmem38b	55151
Lias	11019
Rassf2	9770
Gjd2	57369
Megf10	84466
Fbxl14	144699
Ube2g1	7326
1700037H04Rik	54976
Nupl1	9818
Rif1	55183
Grsf1	2926
Tnfsf4	7292
Ndufa9	4704
Esyt2	57488
Gdpd2	54857
Klk6	5653
Uspl1	10208
Flt3l	2323
Hr	55806
Il7	3574
Pou4f3	5459
Helb	92797
Ikbke	9641
Apobec3	9582
Efnb1	1947
Pgm3	5238
Nova2	4858
Usp11	8237
Psmb3	5691
Borcs7	119032
Zfp37	7539
Rffl	117584
Mlip	90523
Babam2	9577
Rufy1	80230
D8Ertd738e	28974
Lcn15	389812
2810006K23Rik	91574
Slc35f4	341880
Ptdss2	81490
Trpc5os	100329135
Notch4	4855
Sgo1	151648
Olfr683	390084
Nynrin	57523
Zfp821	55565
Tubb5	203068
Dlg4	1742
Aven	57099
Hoxa10	3206
Necap1	25977
Pappa	5069
Med16	10025
Prph2	5961
Baz2b	29994
Irf6	3664
Deup1	159989
Mtpn	136319
Snai2	6591
Ormdl3	94103
Gm14296	100529215
Zfp931	100529215
Zfp965	100529215
Phactr4	65979
Cped1	79974
Rab5a	5868
Pax8	7849
Odf2	4957
Rexo1	57455
2700062C07Rik	83608
Gm9182	83608
Zfp746	155061
Wbp2nl	164684
Cab39	51719
Smarcd2	6603
Col14a1	7373
Csn3	1448
Smim1	388588
Prkar2b	5577
Lsm11	134353
Kat8	84148
Msrb3	253827
Pin4	5303
Jag2	3714
Rps6kc1	26750
Smad5	4090
L3mbtl1	26013
Rps11	6205
Tmem174	134288
4930579G24Rik	201725
Tas2r131	353164
Iqgap1	8826
Efcab5	374786
Med4	29079
Dpy19l1	23333
Rasal1	8437
Pdc	5132
Tars	6897
Try10	5644
Atp2b3	492
Pex12	5193
Grhpr	9380
Tbc1d8b	54885
Scin	85477
Hoxd8	3234
Ckap2	26586
Ints5	80789
Magea4	4110
1700012B09Rik	643037
Sco1	6341
Bhlhe23	128408
Fcf1	51077
Mri1	84245
Apod	347
B3gnt8	374907
Wdr11	55717
Nrk	203447
Serpinb11	89778
Me1	4199
Rwdd2b	10069
Chst3	9469
Spint4	391253
Cfc1	653275
Cfc1	55997
Tubal3	79861
Slit1	6585
Plxna3	55558
Parp6	56965
Tmem39a	55254
Pitx2	5308
Tex13c1	100129520
Phldb2	90102
Rergl	79785
Casp4	837
Tepsin	146705
Rabgap1l	9910
Rfx4	5992
G6pc2	57818
Pimreg	54478
Flt4	2324
Dctn5	84516
Tbx5	6910
Cdk15	65061
Tmub2	79089
Ccdc96	257236
Cuzd1	50624
Gpr183	1880
Cfap53	220136
Hist1h4d	8359
Hadhb	3032
Aff3	3899
Tssk2	23617
Pnpla3	80339
Padi3	51702
Opn4	94233
Plch1	23007
Ndufa6	4700
Wdfy4	57705
Slc17a7	57030
Il1a	3552
Calhm5	254228
Gpatch8	23131
Fgfrl1	53834
Reps2	9185
Olfr71	392309
Pcdh10	57575
Irx3	79191
Tgm2	7052
Ghsr	2693
Prok1	84432
Snrpb	6628
Ppp2r2c	5522
Hadh	3033
Pnp2	4860
Pnp	4860
Smurf1	57154
Tcf23	150921
Mcoln3	55283
Dmbx1	127343
Zswim3	140831
Klhdc8a	55220
Agt	183
Esrp1	54845
Htr5a	3361
Rab43	339122
Nup160	23279
Sin3b	23309
Nmt1	4836
Flrt1	23769
Pik3r4	30849
Trim36	55521
Chchd6	84303
Armc4	55130
Cdnf	441549
Mzt1	440145
Amigo2	347902
Vcl	7414
Dnd1	373863
Ms4a5	64232
Ccr5	1234
Dlk1	8788
Mrs2	57380
Rps23	6228
Il12rb2	3595
Rc3h1	149041
Pdha1	5160
Ap1m1	8907
Ssbp4	170463
Smarcc1	6599
Odaph	152816
Vtn	7448
Cers4	79603
Strn3	29966
Fam173b	134145
Ddx3y	8653
H2afv	94239
Vti1b	10490
Tspan9	10867
Gm17266	644041
Emx1	2016
Habp4	22927
Gpr84	53831
Styx	6815
Serpinb12	89777
Icmt	23463
Wdr33	55339
Clcn5	1184
Tmppe	643853
Ppp6c	5537
Mfsd14a	64645
Phax	51808
Pcdh8	5100
Spink1	6690
Top2a	7153
Rbpms	11030
Opn1sw	611
Rnf186	54546
Crispld1	83690
Abcg4	64137
Dapk3	1613
Bend6	221336
Tmed3	23423
Ucn3	114131
Ipo9	55705
Lat	27040
Nr2c1	7181
Tmed4	222068
Fam71a	149647
Pnma3	29944
Adprh	141
Cdr2	1039
Lyzl4	131375
Ccl3	414062
Poc1a	25886
Gpr27	2850
Tbcel	219899
Krt82	3888
Pinx1	54984
Trim50	135892
Hnrnpa1l2-ps2	144983
Kcnmb1	3779
Zfp266	10781
Smarce1	6605
Sec16a	9919
Acer1	125981
Trp73	7161
Rassf5	83593
Dok5	55816
Dmkn	93099
Sos2	6655
Dnase2b	58511
Shf	90525
Mdh2	4191
Sept4	5414
Ccdc175	729665
Trpm5	29850
Herc6	55008
Bace1	23621
Dio1	1733
Slc20a2	6575
Higd1a	25994
Tppp2	122664
Stpg1	90529
Adamtsl2	9719
Hmg20b	10362
Larp7	51574
Ncbp3	55421
Gtf2ird1	9569
Olfr791	341416
Trak2	66008
Atxn7l3b	552889
Lim2	3982
Creb1	1385
Hoxd9	3235
Eif2ak2	5610
Syt13	57586
Cxcl5	6372
Col19a1	1310
Braf	673
Fam19a2	338811
Eif2b4	8890
Tnfrsf9	3604
Srsf3	6428
Lama1	284217
Vsig2	23584
Cbx5	23468
Fam57a	79850
Cacna1e	777
Arpin	348110
Arpin	100526783
Ddx51	317781
Qtrt2	79691
Mov10l1	54456
Pygm	5837
Echdc1	55862
Pcbp2	5094
Dock11	139818
Tnfsf15	9966
Myh14	79784
Pla2g2c	391013
Itm2c	81618
Ckap2l	150468
Cnr2	1269
Dnajc10	54431
Gins1	9837
Kcnh4	23415
Dcaf6	55827
Rnf17	56163
Brd8	10902
Ipo7	10527
Unkl	64718
Slbp	7884
Ncoa7	135112
Slc6a11	6538
1700016C15Rik	200159
Ngdn	25983
Psmb7	5695
Gp5	2814
Ndufb1-ps	4707
Depdc1a	55635
Cfhr1	3078
Col4a2	1284
Ndufaf8	284184
Med31	51003
Zfp764	92595
Gabpa	2551
Rft1	91869
Rab11fip2	22841
2610301B20Rik	157657
AI837181	83638
Kcnj14	3770
Lrp1	4035
Myl3	4634
Dffa	1676
Cops7a	50813
Rpn2	6185
Eef2	1938
Fgf6	2251
Acot9	23597
Acot10	23597
Atp6v1e2	90423
Rpa3	6119
Lman2l	81562
Olfr734	441670
9130401M01Rik	84933
AW554918	57536
Zfp703	80139
Lgals3	3958
Met	4233
Cdk5rap3	80279
Drosha	29102
Dna2	1763
Ppp1r8	5511
Appl1	26060
Egfr	1956
Cnot8	9337
Snrpa1	6627
Nsrp1	84081
Serinc3	10955
Rab6b	51560
Nt5dc3	51559
Hinfp	25988
Grk6	2870
Boc	91653
Rogdi	79641
Gtf3c5	9328
Olfml2b	25903
Zdhhc11	79844
Lad1	3898
C7	730
Rrm2b	50484
Fggy	55277
Nox1	27035
Olfr1445	390191
1700012P22Rik	93190
Egr1	1958
Htr1b	3351
Fam76b	143684
Rcn3	57333
Opn5	221391
Ndufaf1	51103
Naf1	92345
Rgs3	5998
Slc39a8	64116
Atraid	51374
Olfr733	390429
Angptl2	23452
Arfgef1	10565
Amn1	196394
Pus1	80324
Btbd8	284697
Rps21	6227
Arhgap9	64333
Fbxw5	54461
Cox17	10063
Gosr1	9527
Csnk1e	1454
Stat2	6773
Kbtbd3	143879
Pgp	283871
Cox7b	1349
Nek4	6787
Mafg	4097
Wdr35	57539
Hgh1	51236
Ppfia3	8541
Cfap58	159686
Pnpla5	150379
Ece1	1889
A2m	2
Ubqlnl	143630
Fam124a	220108
Tctex1d2	255758
Prss23	11098
Psmd1	5707
Fam171a2	284069
March9	92979
Lifr	3977
Rin2	54453
Gja5	2702
Adcy6	112
Gxylt1	283464
Nubpl	80224
Spaca9	11092
Mppe1	65258
Cr2	1380
Dao	1610
Tpd52l1	7164
Lsmem1	286006
Pgk2	5232
Gulp1	51454
Usp30	84749
Lims2	55679
Ints10	55174
Usp21	27005
Syp	6855
Sox8	30812
Cbln3	643866
Gypc	2995
Bcl2l2	599
Col4a4	1286
Slc27a2	11001
Cys1	192668
Slc1a7	6512
Rab6a	5870
Slc17a2	10246
Hspa9	3313
Rel	5966
Neu3	10825
Igsf9	57549
Ubash3a	53347
Shisa5	51246
Zfp963	79862
Mindy3	80013
Caskin1	57524
Nup43	348995
Gpatch2	55105
Prg3	10394
Pnpla6	10908
Cdca5	113130
Tcerg1l	256536
Mettl21c	196541
Triml2	205860
Maoa	4128
Mdh1b	130752
Commd5	28991
Dnmt3l	29947
Rorb	6096
Fam107a	11170
Btbd11	121551
Ppp2r2a	5520
Bad	572
Nt5c1b	93034
Ndrg3	57446
Tmem238	388564
1700025G04Rik	81563
Rtl6	84247
Bach1	571
Sapcd1	401251
Slc9a4	389015
Uqcc2	84300
Wwox	51741
1110032F04Rik	401097
Rttn	25914
Fam98c	147965
Prpf19	27339
Elmod3	84173
Ddx28	55794
Cilp2	148113
Gabrd	2563
Ncf2	4688
Pik3c2a	5286
Mamdc2	256691
Pgk1	5230
Atg12	9140
Mosmo	730094
Nedd1	121441
Olfr520	341152
Nyap2	57624
Cmtr1	23070
Tnni2	7136
Itfg1	81533
Acot8	10005
Map3k1	4214
Tulp3	7289
Dnajc6	9829
Klhdc2	23588
Nudt21	11051
Stam	8027
Gkn2	200504
Lca5	167691
Fam221a	340277
Abhd5	51099
Ripply3	53820
Psd4	23550
Olfr691	255725
Olfr1111	219447
Tinagl1	64129
Fbxw10	10517
Nfasc	23114
Polr2f	5435
Ccdc88c	440193
Mettl11b	149281
Mapk10	5602
Kif12	113220
Nup155	9631
Cdh11	1009
Harbi1	283254
Ripor3	140876
Arhgef33	100271715
Nsmf	26012
Ms4a15	219995
Tnfaip3	7128
Lrrc20	55222
Sun2	25777
Zeb2	9839
Nsd1	64324
Gpr21	2844
Slc15a5	729025
Nags	162417
Tekt1	83659
Ddx50	79009
Dydc2	84332
Scn1b	6324
Gemin6-ps	79833
Gemin6	79833
Sept7	989
Nat2	9
Crabp2	1382
Slc22a15	55356
Dbh	1621
Padi1	29943
Lpin2	9663
Arg2	384
Chrm1	1128
Ankle2	23141
Decr2	26063
Tmie	259236
Zfp286	57335
Plekhh3	79990
Hist2h2be	8970
Ttll12	23170
Mrgprf	116535
9930104L06Rik	54955
Megf9	1955
Nme1	4830
Arvcf	421
Ccl17	6361
Sybu	55638
Taf15	8148
Ubn1	29855
Sncaip	9627
Micu1	10367
Eif3d	8664
Cpa2	1358
Sh3bgrl	6451
Csnk1a1	1452
Ndufa12	55967
Tspyl4	23270
Irf2bp2	359948
Zfp804a	91752
1700008O03Rik	342918
Ptbp2	58155
Reg2	5968
Mtus2	23281
Popdc3	64208
F2rl2	2151
Dvl3	1857
Serpinc1	462
Blvrb	645
Mrgbp	55257
Tenm3	55714
Apobec1	339
Lrrc7	57554
Asic5	51802
Tc2n	123036
Aldh5a1	7915
S100a8	6279
Lrg1	116844
Plxnd1	23129
Ddx23	9416
Cox6a1	1337
P3h2	55214
Cdc20b	166979
Trmt44	152992
Col16a1	1307
Mastl	84930
Pthlh	5744
Acat1	38
F2	2147
Gnpat	8443
Pdzd2	23037
Smg9	56006
Rbm11	54033
As3mt	57412
Cyp2a5	1553
Cyp2a4	1553
Cyp2a5	1549
Cyp2a4	1549
Cyp2a5	1548
Cyp2a4	1548
Adra2c	152
Ncapd2	9918
Ptpn14	5784
Hmbox1	79618
Ankrd34b	340120
Kri1	65095
Lig4	3981
Olfr821	254783
Cfh	3075
Fam185a	222234
Efna4	1945
Svil	6840
Lap3	51056
Nip7	51388
Lrp11	84918
Hist3h2bb-ps	128312
Gskip	51527
Tll2	7093
Gjc1	10052
Atp1b1	481
Mgat4b	11282
Per2	8864
Klhl9	55958
Abcd3	5825
Capn2	824
Syt2	127833
Dhx38	9785
4930563E22Rik	388327
Galntl6	442117
Ccdc152	100129792
Tex48	100505478
Brca1	672
Ccer2	643669
N4bp2l2	10443
Zkscan2	342357
Rxra	6256
Trim8	81603
Kcnj4	3761
Fam47e	100129583
Nipsnap2	2631
Alkal1	389658
Henmt1	113802
Entpd6	955
Zmat3	64393
Gmcl1	64395
Tmem177	80775
Fosb	2354
Meiob	254528
Gpr158	57512
Plec	5339
Pcdhga1	56114
Bex2	55859
Xpo6	23214
Med19	219541
Mroh8	140699
Oat	4942
Ube2m	9040
Macrod1	28992
March2	51257
Ttc14	151613
Tmem116	89894
Plscr3	57048
Il1rap	3556
Elane	1991
Gdpd3	79153
Cdk20	23552
Xkrx	402415
Pcolce	5118
Rpl8	6132
Insig1	3638
Slc9a3r2	9351
Washc3	51019
Cd99l2	83692
Nat1	10
Rtca	8634
Map1lc3b	81631
Dnaic1	27019
Rnf213	57674
Rgcc	28984
Anks4b	257629
Frmpd1	22844
Kif22	3835
Cdk9	1025
Ctxn3	613212
Col11a1	1301
Dclre1b	64858
Zswim2	151112
Mrpl14	64928
Rassf4	83937
Fbh1	84893
Atp5j	522
Clcc1	23155
Rnase12	493901
Abraxas1	84142
Olfr1211	81309
Nek3	4752
Taar2	9287
Rfx1	5989
Twist2	117581
Rbm4	5936
Wdr43	23160
Slc18b1	116843
Kcnc3	3748
Gramd1a	57655
Asb3	51130
Asb3	100302652
Tle2	7089
Olfr1414	150681
Pdzd9	255762
Cabcoco1	219621
Cnga1	1259
Wnk4	65266
Rxfp2	122042
Asrgl1	80150
Fam13c	220965
Glyat	10249
Mcmbp	79892
Rrh	10692
Zswim1	90204
Acad8	27034
Gng5-ps	2787
Gng5	2787
Rad21	5885
Sugt1	10910
Medag	84935
Ppfibp1	8496
Rps7	6201
Tmem45a	55076
Dthd1	401124
Olfr180	403278
Lcn8	138307
E2f3	1871
Nkx3-2	579
Asb6	140459
Comtd1	118881
Naalad2	10003
Stk17b	9262
Cfd	1675
Dennd6a	201627
Rhbdd3	25807
Ccdc70	83446
Rnf128	79589
Ccdc73	493860
Btd	686
Vim	7431
Clec3a	10143
Il5ra	3568
mt-Nd3	4537
Chst5	4166
Grin2d	2906
Kng1	3827
Kng2	3827
Shcbp1l	81626
Ppp1r17	10842
Atxn7l1	222255
Gna15	2769
Bmpr1a	657
Megf11	84465
Tmx3	54495
Gemin2	8487
Hykk	123688
Slc4a9	83697
Kcng3	170850
Zc3hav1	56829
Chka	1119
Rtel1	51750
Pick1	9463
Pspn	5623
Pcf11	51585
Hsd3b1	3284
Fam78a	286336
Tagln	6876
Nrp1	8829
Secisbp2l	9728
Hpcal1	3241
Abcb9	23457
Stk36	27148
Pvalb	5816
Hagh	3029
Obscn	84033
Ddn	23109
Sost	50964
Arhgap20	57569
Nkx6-1	4825
Gzma	3001
Foxd4	2298
Zfp169	169841
Vmo1	284013
Uchl3	7347
Dzank1	55184
B9d1	27077
Abcc6	368
Urod	7389
Tnfsfm13	407977
Ehd2	30846
Scnn1g	6340
Scg2	7857
Fam214a	56204
Dkk2	27123
Cyp4f39	126410
Col9a3	1299
Colec10	10584
Gpr1	2825
Ccdc91	55297
Adamts2	9509
Gjb6	10804
B3galt2	8707
Ap5b1	91056
Clca4a	22802
Clca4b	22802
Suv39h2	79723
Minar1	23251
Lrriq1	84125
Car1	759
Spag7	9552
Acyp2	98
Pygb	5834
Ticam1	148022
Kctd5	54442
Rnf32	140545
Rpl36-ps12	25873
Pcsk1n	27344
Mrps17	51373
Rrp9	9136
March8	220972
Taf8	129685
Commd1	150684
H2afx	3014
Hs3st3a1	9955
Slc29a3	55315
Hapln4	404037
Cops9	150678
Gm3238	386675
Gm7137	386675
Gm9507	386675
Krtap10-4	386675
Krtap10-10	386675
Gm2696	386675
Gm19402	386675
Gm7138	386675
Gm3250	386675
Gm3233	386675
Gm10318	386675
Gm9639	386675
Gm3285	386675
Gm9508	386675
Gm19668	386675
Mapre3	22924
Lsm8	51691
Slco3a1	28232
Chd3	1107
Cd160	11126
Calcoco1	57658
Gusb	2990
Nkrf	55922
Fmo3	2328
Coq8a	56997
Chchd4	131474
Hgsnat	138050
Krba1	84626
Pcmtd2	55251
Chek2	11200
Gpr150	285601
Olfr714	341276
Nifk	84365
Cstf3	1479
Nrde2	55051
Syvn1	84447
Iqcb1	9657
Fahd2a	151313
Adm2	79924
Srsf2	6427
Gp1ba	2811
Cd83	9308
Trmt6	51605
Tep1	7011
Ldhd	197257
Zfp280d	54816
Olfr183	403274
Colca2	120376
1810010H24Rik	284018
Sptlc1	10558
Cd320	51293
Sftpc	6440
Colgalt2	23127
Impdh1	3614
Tuba1a	7846
Sept10	151011
Gtf2f1	2962
AW549877	285636
Tmem263	90488
Barx2	8538
Slc35b4	84912
Ep400	57634
Pigc	5279
Npvf	64111
Arl8a	127829
Nobox	135935
Inpp5j	27124
Drc3	83450
Parp16	54956
Alkbh2	121642
Dmbt1	1755
Phf10	55274
Il17ra	23765
Nap1l5	266812
Rsad2	91543
Snrnp48	154007
Cntn4	152330
Sdk2	54549
Nrros	375387
Tubd1	51174
Man2a1	4124
Hipk1	204851
Nop2	4839
Ipp	3652
Zfp13	7755
Iffo2	126917
Capg	822
Lgals12	85329
Acrv1	56
Ghrhr	2692
Tspan7	7102
Spout1	51490
Acap3	116983
Tnfrsf13b	23495
Raver2	55225
Pmvk	10654
Ptk6	5753
Slc22a23	63027
Hspb1	3315
Supt7l	9913
Pstpip2	9050
Nupr1	26471
Tro	7216
Fis1	51024
Tceal5	340543
Mgat4a	11320
Thap3	90326
Gsk3a	2931
March11	441061
Map3k8	1326
Nnmt	4837
Uqcr11	10975
Smox	54498
Actrt1	139741
Plcd4	84812
Mospd2	158747
Rplp0	6175
Abra	137735
Sgce	8910
Tlcd2	727910
Lrrcc1	85444
Smug1	23583
Traf4	9618
Usp12	219333
Col7a1	1294
Myo5a	4644
Kcng4	93107
Pabpc1l	80336
Lmcd1	29995
Apba2	321
Sgip1	84251
Tmem19	55266
Wrnip1	56897
Nup107	57122
Pabpc1	26986
Swt1	54823
Zfp513	130557
Taf1c	9013
Fut4	2526
Slc7a4	6545
Acadm	34
Pla2g6	8398
Rasa4	10156
Krt14	3861
Cenpb	1059
Morc2a	22880
Sgk1	6446
Map3k6	9064
Ube2r2	54926
Insig2	51141
Whrn	25861
Gpi1	2821
Pcdha8	9752
Ccdc105	126402
Prkrip1	79706
Sohlh1	402381
Zcchc12	170261
Gatad1	57798
Hist1h4n	8368
Coq9	57017
Zfp428	126299
Khdrbs1	10657
Mrps21	54460
Traf7	84231
Adra2a	150
Rgs5	8490
Fsd2	123722
Xrcc3	7517
Tmprss7	344805
Chd2	1106
Cacnb1	782
Oca2	4948
Ireb2	3658
Retn	56729
Myo1h	283446
Ptpn12	5782
Gins2	51659
Cntd1	124817
Otoa	146183
Dip2c	22982
Cyb5b	80777
Ebna1bp2	10969
Mpped1	758
Ccny	219771
Mut	4594
Gabra3	2556
Rhbdf2	79651
Zc3h11a	9877
Rock2	9475
Trappc2l	51693
Fubp3	8939
Atxn2l	11273
Gpr4	2828
mt-Nd4l	4539
Tmem154	201799
Plat	5327
Nlrp3	114548
Nefh	4744
Hao1	54363
Ppp1ca	5499
Rabgef1	27342
Rtn1	6252
6030458C11Rik	55322
Nup210	23225
Nfe2l1	4779
Cbx6	23466
Msrb2	22921
Syngr2	9144
Ucn2	90226
Cdk12	51755
4930402H24Rik	25943
Amz1	155185
Asb17	127247
Dennd5b	160518
Amhr2	269
Ip6k1	9807
Nkain2	154215
Tmem175	84286
Mical2	9645
Olfr301	127066
Zmynd19	116225
Tas2r118	50833
Ms4a10	341116
Cep76	79959
Gp6	51206
Ptprc	5788
Adam8	101
Dhrsx	207063
Chaf1a	10036
Phlda2	7262
Plek	5341
Cfap157	286207
Fbxo24	26261
Lamb3	3914
Tmem132a	54972
Mettl7b	196410
Atp8b4	79895
Figla	344018
Aggf1	55109
Krr1	11103
Asb10	136371
Rbck1	10616
Tgfbr2	7048
L3mbtl3	84456
Clic5	53405
Slc13a3	64849
Pik3r3	8503
Nr6a1	2649
Htatsf1	27336
Olfr354	138882
Cdh19	28513
Elp3	55140
Sult1c2	6819
Odf1	4956
Polr3b	55703
Qrich1	54870
Fem1c	56929
Psmc6	5706
Edn1	1906
Jmjd6	23210
Sumo1	7341
Kat6a	7994
Dbndd1	79007
Gars	2617
Fyco1	79443
Slc35f3	148641
Wnt10a	80326
Zmym3	9203
Degs2	123099
Rpl35	11224
Hoga1	112817
Ecscr	641700
Polm	27434
Chchd7	79145
Ankrd17	26057
Majin	283129
Gm35459	100996274
Car4	762
Olfr309	441933
Ccdc158	339965
Lbh	81606
Smarcb1	6598
Armc2	84071
Gpr162	27239
Nlrp1b	22861
Olfr446	346525
Atp23	91419
Cfap100	348807
Zfp444	55311
Olfr1434	390195
Hook2	29911
Zmpste24	10269
Ferd3l	222894
9330159F19Rik	9729
Btn1a1	696
Map4k3	8491
B4galt3	8703
Ipcef1	26034
Arhgap6	395
Serpina6	866
Ccdc59	29080
Htra2	27429
4933430I17Rik	257169
Itga10	8515
Rilpl1	353116
Masp2	10747
1700001O22Rik	375759
Ints2	57508
Chst14	113189
Traf3ip3	80342
Maco1	55219
Fto	79068
Zdhhc18	84243
Krt73	319101
Lpar3	23566
Idi1	3422
Impa2	3613
Olfr331	127074
Olfr325	127074
Olfr224	127074
Olfr329-ps	127074
Olfr330	127074
Olfr328	127074
Prdm14	63978
Coa4	51287
Glis2	84662
Xrcc2	7516
Wbp1l	54838
Ephx4	253152
Pi4k2a	55361
F7	2155
Hddc3	374659
Nutm1	256646
Tfpi2	7980
Pudp	8226
Olfr677	390081
Cnnm1	26507
1700001C19Rik	102723903
Pnma1	9240
Lrig1	26018
Dnajc4	3338
Psma8	143471
Ube2v2	7336
Nova1	4857
Ddx41	51428
Bco2	83875
Cacna2d1	781
Srsf1	6426
Lamtor1	55004
Zbtb14	7541
Hfe	3077
Leng1	79165
Sap30	8819
Icam4	3386
Tbp	6908
Ahnak	79026
Flvcr1	28982
Foxp4	116113
Mpp2	4355
Zfand2a	90637
